text,category
Sir sab natural hota hai . nature khud ko balance karke chalti hai animal human sabme ye sab normal hota hai........taki population balance rahe isme koi khoon kharaba nahi hota hai...aur ye kam  dekhe jate hain 😂 ..par kam hote nahi hai .....yaha priwar ke liye sab chupa lete h yaha.. agar sabka adhikar hota samaaj me to population automatically control ho jaati aur jo bache aanath hai unko ghr milta ...... Par yaha sab befkoof hai,Non-anti-LGBT+ content
 @LIMITED GAMER  bhai tu kamasutra ke baare me bhul gaya wo bhi india ke culture se hi aaya tha . Kabhi kabhi apne chhote se bulbule se bahar nikala kar😂,Non-anti-LGBT+ content
Sir shemale pe bnaye veideo,Non-anti-LGBT+ content
Achha hai nahi hota 🤪🤪🤪,Transphobia
Nice awareness about gender,Non-anti-LGBT+ content
"Come on grow up, ye LGBT koi beemari nahi,",Non-anti-LGBT+ content
Kas aapki soch jaisi puri dunia ki hoti tb sayd log hme samjh pate sir ji,Non-anti-LGBT+ content
"🙏 
आज तक मैं सभी को हिजड़ा ही समझता था",Non-anti-LGBT+ content
Yes,Non-anti-LGBT+ content
Bhagwan dono hote h,Non-anti-LGBT+ content
कल बकरीद है। बेजुबान गोट्स को बलि से बचाए।ये गलत परम्परा को बंद करने के लिए अपील कीजिए।,Non-anti-LGBT+ content
Bahut badhiya sir ji . Doubt clear👍❤️,Non-anti-LGBT+ content
 @Maniesh Paul  thank u sir aapne reply Kiya mien aapki bohot badi fan hu 😁😁😁😁😁😁,Non-anti-LGBT+ content
Sir kya intersex wale v reproduction kr sakte hi kya,Non-anti-LGBT+ content
 @SRISHTI SHARMA 🆅  😆Yes i am bi,Non-anti-LGBT+ content
Inter sex fir se samjao,Non-anti-LGBT+ content
You are giving your personal views and making it biased. It is expected to only give the information.🙏,Non-anti-LGBT+ content
Bhai 😂 ye necessary tha kya,Non-anti-LGBT+ content
"आज के दौर मे होमो सेक्स कॉमन हो गया है 99% लोग  पसंद करते है। जो एक आदमी इसे बहुत बुरा समझते है  वो ही अबनार्मल है मेरे हिसाब से।100 लोगो मे, लगभग 85% लोग bisexual hai ( लड़का लड़की दोनो को पसंद   
या sex  करते हैं) 5% gay mind, 10% लोग सिर्फ लड़की से ही sex पसंद करते है।  लेकिन ये सब बाते समाज के सामने कोई नही कहते लज्जा के कारण।  किसीको तीन टाइम चावल पसंद है तो किसीको तीनो टाइम रोटी, किसीको दोनो पसंद है। सब का अपना अपना चॉइस पसंद। इसका मतलब ये बीमारी मेंटल रोग नही। जिसपर जिसका मन भा जाए पहले दोस्ती फिर
 प्यार,उसके बाद सेक्स ।",Non-anti-LGBT+ content
 @Rockstar MEMES  isse reservation ka kya relation ha???,Non-anti-LGBT+ content
कल मेरे साथ 40-45 साल का Gay गलत व्यवहार किया 😭,Non-anti-LGBT+ content
Maine bhi gb road par 1 ghanta bitaya aur mujhe aids ho gya...😂😂😂,Non-anti-LGBT+ content
ap na bahut 👍👍👍Sahi kaha,Non-anti-LGBT+ content
Disorder seriously apko Puri knowledge ni hai bhai,Non-anti-LGBT+ content
Tum gao ko kothe se compare kr rhi ho,Non-anti-LGBT+ content
Pehli baat normal abnormal me antar sikho phir gyaan dena,Non-anti-LGBT+ content
Sir sab smj giya but ladyboy kisa bola jatha ?,Non-anti-LGBT+ content
"Ab kabhi na kahugi ki ""i don't like boy"" 😂😂😂",Non-anti-LGBT+ content
Khan sir simple bhaasa me padhate hai jaldi samajh aata hai,Non-anti-LGBT+ content
Bhai mine gril ki taraha mekup to nehi kartaa but boy par etrekt hotaa he kiyu plz reply plz,Non-anti-LGBT+ content
Bio ka pura videos youtube par dal dijiye,Non-anti-LGBT+ content
Sound equal nhi aa rhi he,Non-anti-LGBT+ content
Bro it's not mental disorder. It's gender and sexuality. Kahi logo ke man alag tarah se bane hote he to unhe apna gender hi pasand hota he,Non-anti-LGBT+ content
Isara,Non-anti-LGBT+ content
"सर,जो जानवरों के पीछे रहते हैं?",Non-anti-LGBT+ content
 @Indra *  Telegram and in Netflix also,Non-anti-LGBT+ content
"Thank you sir ,aaj tk kisi ne itna easy nhi samjgaya,u too good sir",Non-anti-LGBT+ content
I don't like it becoz at many points he disrespected lgbt community...🙄🙄🙄,Non-anti-LGBT+ content
Yeh Rog Nahi hai sir,Non-anti-LGBT+ content
"Thank you sir  sir mujhe kuchh BHI pta nhi tha 
Bahut bahut thank you sir",Non-anti-LGBT+ content
 @Mohit Kumar  comman sense naam ka bhi chij hota h,Non-anti-LGBT+ content
 @Debayan Das  mansik rog tereko bhi h,Non-anti-LGBT+ content
"Sir iss topic pr aapko or research krne ki jarurat hai 
Ya fir jo iss community se hai unse information lijiye",Non-anti-LGBT+ content
Guys if anyone have the answer for her... Please 🙏🙏 reply or give her the suggestion...,Non-anti-LGBT+ content
 @Harry Choudhary  ha ye to shi hai hme life me ek se adhik logo se pyar ho skta hai ☺️,Non-anti-LGBT+ content
"Shikandi ka naam suna hai, in dvaparyug??",Non-anti-LGBT+ content
 @PERSONA  thanks,Non-anti-LGBT+ content
 @Utkarsh Khandelwal  bruh!,Non-anti-LGBT+ content
"Hi guys, mai bhi 5 saal ke age se crossdress kar rahi hu aur mom's and sister ke kapde pehenti hu aaj bhi crossdressing kar rahi hu public me but Maine abhi tak apne mummy papa ko nahi btaya hai is bare me aur mai akeli pad chuki hu. Mai kaise btau samajh nahi aata hai but Mai khafi jyda pareshan hu isse aur muje full time woman Banna hai aur mai stressed aur depressed ho chuki hu. What to do, any suggestions please help.",Non-anti-LGBT+ content
"ASEXUAL, DEMISEXUL FALL IN LOVE WITHOUT LOVE I'M NOT SEXUAL ATTRACT PAR BHI VIDEO BNAYE   ASEXUAL BHRAMCHARI LIKE YOGI ADITTENATH",Non-anti-LGBT+ content
 @AN UJ  kasie ko ve das logo ke tana sunnay ka shook nahie hay (jab prikriti ne he male body female feelings ya female body ore male body kay shat bhaja tho kha karay) (mar jaye),Non-anti-LGBT+ content
 @SRISHTI SHARMA 🆅  That's nothing to give such reactions Ishaara,Non-anti-LGBT+ content
Tum aur mah dost 🤣🤣🤣🤣,Non-anti-LGBT+ content
shi bola,Non-anti-LGBT+ content
Aap bahut achhe hai sir ji,Non-anti-LGBT+ content
Monti Roy k aage e log kuch bhi nahi hai. 😂😂😂😂,Transphobia
Shemale kisko kehte hai?,Non-anti-LGBT+ content
Is per bhi bolega,Non-anti-LGBT+ content
Sir genetic to Nehi hai,Non-anti-LGBT+ content
आज खबर हुए जेंडर ट्रांसलेटर क्या होता sabd सुना था खबर नही थी,Non-anti-LGBT+ content
 @Rahasya Mourya  oooo achaaa...koi niiiii yrr just enjoy your lifeee log to.khnge unka to.kaam h kehnaaa....,Non-anti-LGBT+ content
😂😂,Non-anti-LGBT+ content
Jo ladki se ladka bn jate hai ya jo ladka se ladki bn jate hai usko kya bolte hai plz tell me . Hijra or transgender 1 hi hote hai kya,Non-anti-LGBT+ content
Sir bimari nahi mante but log mante hain use bata rahe hain,Non-anti-LGBT+ content
But sir ek confusion hai aap bol rhe they ki transgender ke private parts nhi hotey toh sir unke books kyu hotey hai🤔,Non-anti-LGBT+ content
Haan bilkul kr skta h,Non-anti-LGBT+ content
 @Rishav verma  tum bimar nahi ho jo tumhe apna ilaaj karana hai . Ye natural hai accept yourself and move on with life,Non-anti-LGBT+ content
जब किसी व्यक्ती को. वो स्त्री हो या पुरुष... अगर उसे किसीमेभी इन्ट्रेस्ट नही हो तो. जेसे किसीभी प्रकार का सेक्शुअल इन्ट्रेस्ट नही हो तो.. इसे हम क्या कहेंगे?,Non-anti-LGBT+ content
kya inter-sexual एक बच्चे को जन्म दे सकता है?,Non-anti-LGBT+ content
"Pahle puri knowledge le le guru
Adha adhura Gyan pel rha h",Non-anti-LGBT+ content
One of the best teachers I have ever seen,Non-anti-LGBT+ content
किन्नर कैसे हो जाते हैं,Non-anti-LGBT+ content
sir she male reh gayi ...,Non-anti-LGBT+ content
"Dear sir,
             koi vyakti ladki jaisi dikh rhi hai ,aur uska privet part ladka ka hai wo in pancho me se kisme shamil hoga",Non-anti-LGBT+ content
"मै लडका हू
लेकिन लेस्बियन लडकी से शादी करना चाहता हू",Non-anti-LGBT+ content
gender or sexual orientation ???,Non-anti-LGBT+ content
super se uper he sir apka gyan,Non-anti-LGBT+ content
Gjb,Non-anti-LGBT+ content
Achha? Tujhse aisa kisne bol diya ? bisexual means before falling in love they dont see the gender of that person thats it.,Non-anti-LGBT+ content
 @Anindita Karmakar  even friend circle o taria dbe .. Jana jani hole,Non-anti-LGBT+ content
Pagal log,Non-anti-LGBT+ content
Life ak he hay jo jistra jena chata hay ussay jenay do,Non-anti-LGBT+ content
"Khan Sir, ye Gilma kya hote hai...?",Non-anti-LGBT+ content
"Sir cryptocurrency par detailed video bana do, please.",Non-anti-LGBT+ content
गीतांजलि बाबर।hindu Muslim ka anakho sangm hai,Non-anti-LGBT+ content
"Sir , I like you chose this topic , but I want to mention one thing , homosexuality is not a mental problem, by birth hi aisa hota hai .. jaise apne bola ki hamare bharat me nhi accept krte isliye log khul k bol nhi paate the , abb viksit horaha hai desh to kuch log khul k bahar aate hai or , homosexuality ko chupaate nhi hai . So , it's not a problem ya bimari , by birth hi aise hote hai gay ya lesbian ya homosexual",Non-anti-LGBT+ content
 @hey  from where are u,Non-anti-LGBT+ content
To phir ye kis liye 😜🤔,Non-anti-LGBT+ content
"Khan sir sex taboo, par video banaye.",Non-anti-LGBT+ content
राइट khan sir,Non-anti-LGBT+ content
Ye log jo bhi kar rahe hi science is galat istemaal kar rahe hi . Uparwaale ne jo inhe banya hi na bankar kuch or banna chate hi . Bhut galat hi.,Non-anti-LGBT+ content
Hasna tha?,Non-anti-LGBT+ content
mujhe uski leni hai,Non-anti-LGBT+ content
Sir Juburdust video.,Non-anti-LGBT+ content
Sir aap bar bar bol rhe he ki ye mansik asntulan he but Esa nhi h .....😅🤣🤣.,Non-anti-LGBT+ content
Sir m bisexual hu but ladkiyo se Jada ldko ki taraf attraction h ye bta sakte ho ki shadi ke bad koi problem Hoga ya nhi?.....aur aap swaym bohot Frank reacher h isliye pooch rha hu aap kya ho?...top bottom ya straight?...aur ek baat aap ki taraf bhi m bohot attract hota hu🤭😚,Non-anti-LGBT+ content
Koi ladki ladka ki tarah rahta hai to use tomboy kahte hai to agar koi ladka ladki ki tarah rahe to use kya kahenge ladhks,Non-anti-LGBT+ content
Ye sab humans mai hi dekha jata hai ya other animals mai bhi dekha jate hai?,Non-anti-LGBT+ content
 @Fariha Sheikh   sb bolte h jb tk bhgwal jo bhi bolo god Allah kuch bhi vo jb tk ni chahenge kuch bhi nhi ho skta h unki mrji se agr ek insan tom not la lgbtq se h to kya uski glti h isme bhgwan ya Allah inki glti nhi ho skti h kya unhone filling diya h tbhi to hm apne body se alg fill krte h,Non-anti-LGBT+ content
Kinner and chakka toh alag alga hai na...,Transphobia
"Sahi kaha si,kabhi bhi kisi ka uphas nahi udana chahiye,insaan baniye👍",Non-anti-LGBT+ content
I don't no pta kr ke btata hu I think ni aati hogi  harmon lete honge to,Non-anti-LGBT+ content
Ye sab banta hai kaise iske biology thoda bataiye,Non-anti-LGBT+ content
Khan baba jindabad,Non-anti-LGBT+ content
Hats off Khan Sahab 🙏🏻🙏🏻,Non-anti-LGBT+ content
 @sk  jo vo km krta h uske accr. bola mne ..okk nhi to mere kehne se jbrdsti bnega kya vo..aap log mtlb joke ko b seriously le lete h..,Non-anti-LGBT+ content
Gay log muh me lete h kya,Homophobia
Shemale kya hota hai,Non-anti-LGBT+ content
Bi-sexual में male + female को शादी हो जायेगा तो बच्चा होगा की नहीं ?,Non-anti-LGBT+ content
Khan sir ji ..Isme hame kuchh bhi ajeeb nahi lagta kyoki ye sab normal hai natural hai or itihas bhi gawah hai.homosexuality koi bimari nahi h.,Non-anti-LGBT+ content
Bi - saxual me koi body chenging hoti hai???,Non-anti-LGBT+ content
Same problem mere sath bhi hai lekin mujhe bahut aacha lagta hai ye filings,Non-anti-LGBT+ content
"Lesbian wala samj nhi aye mujhy ,,, jab dono larki ki jaisa hongy toh sammandh kaise banate hy ....🤔🤔🤔",Non-anti-LGBT+ content
 @Tarot Oracle  thanks or Chee apne upar karo samjhe tm to admi hi hona ??,Non-anti-LGBT+ content
Isme ladki kaha se Aa gai,Non-anti-LGBT+ content
"Jo, male female ki le
aur male ki bhi le
magar khud male ke saat top bhi ho aur bottom bhi
Use kya khate hai",Non-anti-LGBT+ content
Lanat lanat lanat male par Jo female ho Jaate Hain,Non-anti-LGBT+ content
Deepak Kalal feeling better after watching this video.,Non-anti-LGBT+ content
tu dede award ise jyada hi pyar aa rha h to🤣,Non-anti-LGBT+ content
 @Moni Mishra  oh hello...  Me apne Gender me comfortable hu.. So me kyu change kru.... Wo logo ko comfort nhi hua.  So unhone change kiya..  Usme kya bura h.,Non-anti-LGBT+ content
Bhai moje bhi ladki banna hai yani xender  cheng karana hai Deepak kushwaha aap ka nambar do,Non-anti-LGBT+ content
Sir PDF link nehi hai usme,Non-anti-LGBT+ content
9:48,Non-anti-LGBT+ content
tereko mansik bimari h,Non-anti-LGBT+ content
Who is here after insta ??😁😆,Non-anti-LGBT+ content
Bollywood is modern Brothel vulgar Nudity and immoral relationship..... characterless people called celebrity चरित्रहीन व्यक्ति तो इसी प्रकार का होता है समाज में आजकल नाजायज संबंध बनाने के लिए नए-नए शब्दावली का प्रयोग हो रहा है girlfriend boyfriend लिव इन रिलेशनशिप बिन फेरे हम तेरे ।,Non-anti-LGBT+ content
खान सर अब पहले की तरह नहीं पढ़ाते 😯,Non-anti-LGBT+ content
Jiske uper ye bit rahi ho vahi janta hai ye kya hota hai,Non-anti-LGBT+ content
Indian people needs to change their mentality towards LGBTI community!,Non-anti-LGBT+ content
Sir bi sexual mé birth ho sak ta hai?,Non-anti-LGBT+ content
 @New Normal  may be,Non-anti-LGBT+ content
Knowledgeable video,Non-anti-LGBT+ content
Sahi hai bhai…congrats!,Non-anti-LGBT+ content
amit singh h khan nhi h ye ldka,Non-anti-LGBT+ content
Hi I'm lesbian,Non-anti-LGBT+ content
you have created this video with just half baked knowledge...very less research..... and very basic terms... also your selection of words is often not correct here... this shows how limited your knowledge is outside your subjects... btw i really enjoy your regular videos but not this one this is way below standards.,Non-anti-LGBT+ content
Mental dikkat nahi hai...aap pade likhe hain aap aisa mat smjhaiye gurujee🙏😇,Non-anti-LGBT+ content
