text,category
खूपच surprising.....खूप धाडस लागतं हे सर्व करण्यासाठी..... ग्रेट आहात...👍👍👍,Non-anti-LGBT+ content
हे तर लोकांनी आधीच सांगितलं,Non-anti-LGBT+ content
"""Interview of the year""""

, कारण खरं धाडस हे आहे जेंव्हा समाजातील गंभीर मुद्दे लोकांच्या नजरेत असतात , मात्र  ते त्यांना टाळतात ,तू तेच काम इतक्या चांगल्या प्रकारे करतो आहेस 
खूप शुभेच्छा 💯💯",Non-anti-LGBT+ content
आईगल्यानो हिझड्याकडू पाडलं ह्या वेळी बगून गेऊ,Transphobia
Ha 1st video ahe tujha jo me purn baghitla. Aani avdla,Non-anti-LGBT+ content
अजून सांगितलं नाही का त्याने मग 🤔,Non-anti-LGBT+ content
त्यात त्याची चुक नाही..... तुझी कर्म असतील ती जी त्याला भोगावी लागतील .....,Homophobia
"या आवलादी बारा मिसळी च्या आहेत कृपया मराठीत ऐक म्हण आहे ""करणार्या ने लाजाव व बघनार्या ने पण लाजाव""त्या म्हणी नुसार तुम्ही मिडीयावाले जरा लाजवाटू द्या नाहीतसले फालतु बातम्या दाखवू नका.",Homophobia
दोघे पण सारखेच आहे..,Non-anti-LGBT+ content
पस्तवायचा दिवसही जवळच असेल....काळजी नसावी .....😂😂😂😂,Non-anti-LGBT+ content
अरे काय च्युत्यासारखा निर्णय दिला कोर्टाने....भारतीय संस्कृती मोडीस काढता आहे तुम्ही.😡 अखेर ऐडझवे लोकांचा उदय झालाच😂😂😂,Homophobia
"खुप प्रगल्भ आहे ,शिवलक्ष्मी",Non-anti-LGBT+ content
ह्यात बाबा च काय मध्येच,Non-anti-LGBT+ content
Plz ekda mahant shivlaxmi & sanjay chi kahani bagha YouTube la tyanna support kara,Non-anti-LGBT+ content
"Khup khup abhinandan doghanna asech shevat parant raha aanandat,💐💐",Non-anti-LGBT+ content
भाऊ खूप च छान माहिती दिली तुमच्या channel ne जी लोकांना खरं च माहीत झालं पाहिजे की त्या लोकांना सुद्धा feeling असतात.....❤,Non-anti-LGBT+ content
"He neture ahe ya made je kahi ghadat kinva astitwat yet te sagl yetanach legali yet tuala ith alyawar aplyasarjhi lok unlegali banwatat...... 
Waisebhe bharat ha swtantr desh ahe ith saglyana swtantr jagnyacha adhikar ahe buss te fakt samjane samjun ghen garjech ahe....",Non-anti-LGBT+ content
Piles che jevade doctors ahet Tyanchi chandi honar ata. Ani zala piles ki ghe divorce mag vakilanchi pan chandi,Homophobia
वीर दौडले साथ..…....मधला एक गे निघाला,Non-anti-LGBT+ content
Game kasa hoto tumcha🤣🤣😂,Non-anti-LGBT+ content
जानी कायदा Lihila aahe tyancha pan jay jay kar kara 😒,Non-anti-LGBT+ content
"Hadlila navhta navra
Ani khaisala navhti bayko",Non-anti-LGBT+ content
"खूप छान निर्णय दिला सुप्रीम कोर्टने. आपल्या हिंदू धर्मात एकूण अकरा प्रकारचे लिंग असतात असे सांगितले आहे व त्याचे पुरावे सुद्धा आहेत. ज्यांना हे अनैसर्गिक वाटत तर अवतार या गोष्टीचा अर्थ तुम्हाला कळला नाही. जुनी ग्रंथ पुस्तके वाचा समज येईल थोडी.
ही काय पाश्चिमात्य संस्कृती नाही, मुस्लिम आणि ख्रिश्चन धर्मात याला गुन्हा मानतात व अश्या लोकांना जगण्याचा कोणताही अधिकार नाहीये मृत्यू हे त्यासाठी लिहिला गेला आहे.",Non-anti-LGBT+ content
समाजांनी त्याला स्वीकारावं म्हणून स्टंट…,Non-anti-LGBT+ content
खूपच छान गौरी ताई,Non-anti-LGBT+ content
   @chaitanyaingale2503  no deu shakta ka,Non-anti-LGBT+ content
कुत्री मांजरी तरी बरी .चुतीया चा बाजार,Homophobia
"बालुने इतिहास घडवला आहे,राष्ट्रपती द्वारा सपला आणि बालुला पुरस्कार द्यावा",Non-anti-LGBT+ content
"अभिनंदन किया है लेकिन दोनों की जिम्मेदारी भी बढी है कयोंकि इस तरह की  शादी की आयु काफी छोटी होती है

",Non-anti-LGBT+ content
